"Name","Start","End","Duration","Process"
"Abriendo - Outlook","2023-05-12T09:37:20.0000000","2023-05-12T09:37:39.0000000","0:00:19","Microsoft Outlook"
"Chat | Microsoft Teams","2023-05-12T09:37:39.0000000","2023-05-12T09:37:45.0000000","0:00:06","Microsoft Teams"
"Calendario | Microsoft Teams","2023-05-12T09:37:45.0000000","2023-05-12T09:37:55.0000000","0:00:10","Microsoft Teams"
"Meet: EpiPolitica - Google Chrome","2023-05-12T09:37:55.0000000","2023-05-12T09:43:54.0000000","0:05:59","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T09:43:54.0000000","2023-05-12T09:44:03.0000000","0:00:09","Google Chrome"
"Meet: EpiPolitica - Google Chrome","2023-05-12T09:44:03.0000000","2023-05-12T09:45:02.0000000","0:00:59","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T09:45:02.0000000","2023-05-12T09:57:00.0000000","0:11:58","Google Chrome"
"Cisco Jabber Application","2023-05-12T09:57:00.0000000","2023-05-12T10:06:46.0000000","0:09:46","Cisco Jabber Application"
"Meet: EpiPolitica - Google Chrome","2023-05-12T10:06:46.0000000","2023-05-12T10:06:53.0000000","0:00:07","Google Chrome"
"(2) WhatsApp - Google Chrome","2023-05-12T10:06:53.0000000","2023-05-12T10:07:06.0000000","0:00:13","Google Chrome"
"Meet: rdp-runh-xxf - Google Chrome","2023-05-12T10:07:06.0000000","2023-05-12T10:07:25.0000000","0:00:19","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T10:07:25.0000000","2023-05-12T10:21:34.0000000","0:14:09","Google Chrome"
"Google Meet - Google Chrome","2023-05-12T10:21:34.0000000","2023-05-12T10:21:39.0000000","0:00:05","Google Chrome"
"Meet: rdp-runh-xxf - Google Chrome","2023-05-12T10:21:39.0000000","2023-05-12T10:21:46.0000000","0:00:07","Google Chrome"
"Nueva notificación","2023-05-12T10:21:46.0000000","2023-05-12T10:22:05.0000000","0:00:19","Windows Shell Experience Host"
"Meet: rdp-runh-xxf - Google Chrome","2023-05-12T10:22:05.0000000","2023-05-12T10:23:47.0000000","0:01:42","Google Chrome"
"(2) WhatsApp - Google Chrome","2023-05-12T10:23:47.0000000","2023-05-12T10:27:06.0000000","0:03:19","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T10:27:06.0000000","2023-05-12T10:30:48.0000000","0:03:42","Google Chrome"
"Pizzo, Sra. Sabrina (ARG) | Microsoft Teams","2023-05-12T10:30:48.0000000","2023-05-12T10:31:12.0000000","0:00:24","Microsoft Teams"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-12T10:31:12.0000000","2023-05-12T10:31:17.0000000","0:00:05","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-12T10:31:17.0000000","2023-05-12T10:31:23.0000000","0:00:06","Google Chrome"
"IECS - Calendar - Semana del 7 de mayo de 2023 - Google Chrome","2023-05-12T10:31:23.0000000","2023-05-12T10:31:36.0000000","0:00:13","Google Chrome"
"Pizzo, Sra. Sabrina (ARG) | Microsoft Teams","2023-05-12T10:31:36.0000000","2023-05-12T10:32:36.0000000","0:01:00","Microsoft Teams"
"Enviados - vpennini@iecs.org.ar - Correo de IECS - Google Chrome","2023-05-12T10:32:36.0000000","2023-05-12T10:32:45.0000000","0:00:09","Google Chrome"
"Recibidos (65) - vpennini@iecs.org.ar - Correo de IECS - Google Chrome","2023-05-12T10:32:45.0000000","2023-05-12T10:33:01.0000000","0:00:16","Google Chrome"
"Invitación: REUNIÓN PRESENCIAL +APS mar 16 de may de 2023 12pm - 1pm (ART) (vpennini@iecs.org.ar) - vpennini@iecs.org.ar - Correo de IECS - Google Chrome","2023-05-12T10:33:01.0000000","2023-05-12T10:33:09.0000000","0:00:08","Google Chrome"
"Pizzo, Sra. Sabrina (ARG) | Microsoft Teams","2023-05-12T10:33:09.0000000","2023-05-12T10:33:14.0000000","0:00:05","Microsoft Teams"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-12T10:33:14.0000000","2023-05-12T10:33:23.0000000","0:00:09","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T10:33:23.0000000","2023-05-12T10:33:40.0000000","0:00:17","Google Chrome"
"(1) WhatsApp - Google Chrome","2023-05-12T10:33:40.0000000","2023-05-12T10:34:00.0000000","0:00:20","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-12T10:34:00.0000000","2023-05-12T10:34:27.0000000","0:00:27","Google Chrome"
"Flourish | Data Visualization & Storytelling - Google Chrome","2023-05-12T10:34:27.0000000","2023-05-12T10:34:35.0000000","0:00:08","Google Chrome"
"Untitled visualisation | Flourish - Google Chrome","2023-05-12T10:34:35.0000000","2023-05-12T10:34:41.0000000","0:00:06","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:34:41.0000000","2023-05-12T10:40:18.0000000","0:05:37","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:40:18.0000000","2023-05-12T10:40:30.0000000","0:00:12","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:40:30.0000000","2023-05-12T10:40:36.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:40:36.0000000","2023-05-12T10:40:42.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:40:42.0000000","2023-05-12T10:40:48.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:40:48.0000000","2023-05-12T10:40:54.0000000","0:00:06","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:40:54.0000000","2023-05-12T10:40:59.0000000","0:00:05","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T10:40:59.0000000","2023-05-12T10:42:59.0000000","0:02:00","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:42:59.0000000","2023-05-12T10:48:01.0000000","0:05:02","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:48:01.0000000","2023-05-12T10:48:12.0000000","0:00:11","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:48:12.0000000","2023-05-12T10:48:18.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:48:18.0000000","2023-05-12T10:48:29.0000000","0:00:11","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:48:29.0000000","2023-05-12T10:48:35.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:48:35.0000000","2023-05-12T10:48:45.0000000","0:00:10","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:48:45.0000000","2023-05-12T10:49:51.0000000","0:01:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:49:51.0000000","2023-05-12T10:50:03.0000000","0:00:12","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:50:03.0000000","2023-05-12T10:50:08.0000000","0:00:05","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:50:08.0000000","2023-05-12T10:50:14.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:50:14.0000000","2023-05-12T10:50:20.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:50:20.0000000","2023-05-12T10:50:26.0000000","0:00:06","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:50:26.0000000","2023-05-12T10:50:37.0000000","0:00:11","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:50:37.0000000","2023-05-12T10:50:54.0000000","0:00:17","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:50:54.0000000","2023-05-12T10:54:38.0000000","0:03:44","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T10:54:38.0000000","2023-05-12T10:55:14.0000000","0:00:36","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:55:14.0000000","2023-05-12T10:55:31.0000000","0:00:17","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:55:31.0000000","2023-05-12T10:55:38.0000000","0:00:07","Google Chrome"
"Cisco Jabber Application","2023-05-12T10:55:38.0000000","2023-05-12T10:55:48.0000000","0:00:10","Cisco Jabber Application"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:55:48.0000000","2023-05-12T10:55:55.0000000","0:00:07","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:55:55.0000000","2023-05-12T10:56:00.0000000","0:00:05","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:56:00.0000000","2023-05-12T10:56:28.0000000","0:00:28","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-12T10:56:28.0000000","2023-05-12T10:56:33.0000000","0:00:05","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T10:56:33.0000000","2023-05-12T10:56:55.0000000","0:00:22","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-12T10:56:55.0000000","2023-05-12T10:57:00.0000000","0:00:05","Google Chrome"
"Flourish | Data Visualisation & Storytelling - Google Chrome","2023-05-12T10:57:00.0000000","2023-05-12T10:57:06.0000000","0:00:06","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T10:57:06.0000000","2023-05-12T10:57:18.0000000","0:00:12","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T10:57:18.0000000","2023-05-12T10:57:56.0000000","0:00:38","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T10:57:56.0000000","2023-05-12T10:58:02.0000000","0:00:06","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T10:58:02.0000000","2023-05-12T10:58:08.0000000","0:00:06","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T10:58:08.0000000","2023-05-12T10:58:14.0000000","0:00:06","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T10:58:14.0000000","2023-05-12T10:59:07.0000000","0:00:53","Google Chrome"
"infovis/carreradebarras.html at main · velenp/infovis · GitHub - Google Chrome","2023-05-12T10:59:07.0000000","2023-05-12T10:59:22.0000000","0:00:15","Google Chrome"
"velenp - Google Chrome","2023-05-12T10:59:22.0000000","2023-05-12T10:59:35.0000000","0:00:13","Google Chrome"
"New repository · GitHub - Google Chrome","2023-05-12T10:59:35.0000000","2023-05-12T11:00:22.0000000","0:00:47","Google Chrome"
"velenp/prueba2 - Google Chrome","2023-05-12T11:00:22.0000000","2023-05-12T11:00:35.0000000","0:00:13","Google Chrome"
"General - Google Chrome","2023-05-12T11:00:35.0000000","2023-05-12T11:00:43.0000000","0:00:08","Google Chrome"
"Pages - Google Chrome","2023-05-12T11:00:43.0000000","2023-05-12T11:01:30.0000000","0:00:47","Google Chrome"
"velenp/prueba2 - Google Chrome","2023-05-12T11:01:30.0000000","2023-05-12T11:01:43.0000000","0:00:13","Google Chrome"
"New File at / · velenp/prueba2 · GitHub - Google Chrome","2023-05-12T11:01:43.0000000","2023-05-12T11:02:04.0000000","0:00:21","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T11:02:04.0000000","2023-05-12T11:02:09.0000000","0:00:05","Google Chrome"
"New File at / · velenp/prueba2 · GitHub - Google Chrome","2023-05-12T11:02:09.0000000","2023-05-12T11:02:20.0000000","0:00:11","Google Chrome"
"prueba2/ at main · velenp/prueba2 · GitHub - Google Chrome","2023-05-12T11:02:20.0000000","2023-05-12T11:02:25.0000000","0:00:05","Google Chrome"
"Pages - Google Chrome","2023-05-12T11:02:25.0000000","2023-05-12T11:03:06.0000000","0:00:41","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-12T11:03:06.0000000","2023-05-12T11:03:14.0000000","0:00:08","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-12T11:03:14.0000000","2023-05-12T11:03:20.0000000","0:00:06","Google Chrome"
"JS Bin - Collaborative JavaScript Debugging - Google Chrome","2023-05-12T11:03:20.0000000","2023-05-12T11:03:26.0000000","0:00:06","Google Chrome"
"Pages - Google Chrome","2023-05-12T11:03:26.0000000","2023-05-12T11:03:32.0000000","0:00:06","Google Chrome"
"velenp/prueba2 - Google Chrome","2023-05-12T11:03:32.0000000","2023-05-12T11:03:44.0000000","0:00:12","Google Chrome"
"Create prueba2.html · velenp/prueba2@3695b48 - Google Chrome","2023-05-12T11:03:44.0000000","2023-05-12T11:03:51.0000000","0:00:07","Google Chrome"
"Site not found · GitHub Pages - Google Chrome","2023-05-12T11:03:51.0000000","2023-05-12T11:03:56.0000000","0:00:05","Google Chrome"
"Create prueba2.html · velenp/prueba2@3695b48 - Google Chrome","2023-05-12T11:03:56.0000000","2023-05-12T11:04:02.0000000","0:00:06","Google Chrome"
"velenp/prueba2 - Google Chrome","2023-05-12T11:04:02.0000000","2023-05-12T11:04:17.0000000","0:00:15","Google Chrome"
"prueba2/ at main · velenp/prueba2 · GitHub - Google Chrome","2023-05-12T11:04:17.0000000","2023-05-12T11:04:23.0000000","0:00:06","Google Chrome"
"Site not found · GitHub Pages - Google Chrome","2023-05-12T11:04:23.0000000","2023-05-12T11:04:29.0000000","0:00:06","Google Chrome"
"JS Bin - Google Chrome","2023-05-12T11:04:29.0000000","2023-05-12T11:05:34.0000000","0:01:05","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T11:05:34.0000000","2023-05-12T11:07:10.0000000","0:01:36","Google Chrome"
"JS Bin - Google Chrome","2023-05-12T11:07:10.0000000","2023-05-12T11:08:10.0000000","0:01:00","Google Chrome"
"(2) WhatsApp - Google Chrome","2023-05-12T11:08:10.0000000","2023-05-12T11:09:50.0000000","0:01:40","Google Chrome"
"Untitled story | Flourish - Google Chrome","2023-05-12T11:09:50.0000000","2023-05-12T11:10:17.0000000","0:00:27","Google Chrome"
"JS Bin - Google Chrome","2023-05-12T11:10:17.0000000","2023-05-12T11:16:23.0000000","0:06:06","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-12T11:16:23.0000000","2023-05-12T11:18:18.0000000","0:01:55","RStudio"
"excesoMortalidad - main - RStudio","2023-05-12T11:28:19.0000000","2023-05-12T11:28:28.0000000","0:00:09","RStudio"
"excesoMortalidad - main - RStudio","2023-05-12T11:35:56.0000000","2023-05-12T11:39:06.0000000","0:03:10","RStudio"
"Nueva pestaña - Google Chrome","2023-05-12T11:39:06.0000000","2023-05-12T11:39:32.0000000","0:00:26","Google Chrome"
"tidymodels y flow control - Buscar con Google - Google Chrome","2023-05-12T11:39:32.0000000","2023-05-12T11:39:45.0000000","0:00:13","Google Chrome"
"tidymodels workflow set - Buscar con Google - Google Chrome","2023-05-12T11:39:45.0000000","2023-05-12T11:39:52.0000000","0:00:07","Google Chrome"
"tidymodels workflow set - Búsqueda de Google - Google Chrome","2023-05-12T11:39:52.0000000","2023-05-12T11:41:20.0000000","0:01:28","Google Chrome"
"Modeling Workflows • workflows - Google Chrome","2023-05-12T11:41:20.0000000","2023-05-12T11:41:54.0000000","0:00:34","Google Chrome"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T11:41:54.0000000","2023-05-12T11:42:43.0000000","0:00:49","Google Chrome"
"Modeling Workflows • workflows - Google Chrome","2023-05-12T11:42:43.0000000","2023-05-12T11:42:57.0000000","0:00:14","Google Chrome"
"tidymodels workflow set - Búsqueda de Google - Google Chrome","2023-05-12T11:42:57.0000000","2023-05-12T11:43:07.0000000","0:00:10","Google Chrome"
"tidymodels recipies - Búsqueda de Google - Google Chrome","2023-05-12T11:43:07.0000000","2023-05-12T11:43:16.0000000","0:00:09","Google Chrome"
"Conmutación de tareas","2023-05-12T11:43:16.0000000","2023-05-12T11:43:21.0000000","0:00:05","Sistema operativo Microsoft® Windows®"
"Limitaciones en uso de metodología para estimar umbrales a partir de percentiles: Comparabilidad No incluye otras variables como la temperatura Se consideran dentro del histórico para evaluar el exceso años y meses previos en los que también hubo exceso - Presentación - Google Chrome","2023-05-12T11:43:21.0000000","2023-05-12T11:46:42.0000000","0:03:21","Google Chrome"
